drone_id,step,x,y
1,0,300,56
1,1,301,55
1,2,302,54
1,3,303,53
1,4,304,52
1,5,305,51
1,6,306,50
1,7,307,49
1,8,308,48
1,9,309,47
1,10,310,46
1,11,311,45
1,12,312,44
1,13,313,43
1,14,314,42
1,15,315,41
1,16,316,40
1,17,317,39
1,18,318,38
1,19,319,37
1,20,320,36
1,21,321,35
1,22,322,34
1,23,323,33
1,24,324,32
1,25,325,31
1,26,326,30
1,27,327,29
1,28,328,28
1,29,329,27
1,30,330,26
1,31,331,25
1,32,332,24
1,33,333,23
1,34,334,22
1,35,335,21
1,36,336,20
1,37,337,19
1,38,338,18
1,39,339,17
1,40,340,16
1,41,341,15
1,42,342,14
1,43,343,13
1,44,344,12
1,45,345,11
1,46,346,10
1,47,347,9
1,48,348,8
1,49,349,7
1,50,350,6
