drone_id,step,x,y
3,0,48,62
3,1,47,61
3,2,46,60
3,3,45,59
3,4,44,58
3,5,43,57
3,6,42,56
3,7,41,55
3,8,40,54
3,9,39,53
3,10,38,52
3,11,37,51
3,12,36,50
3,13,35,49
3,14,34,48
3,15,33,47
3,16,32,46
3,17,31,45
3,18,30,44
3,19,29,43
3,20,28,42
3,21,27,41
3,22,26,40
3,23,25,39
3,24,24,38
3,25,23,37
3,26,22,36
3,27,21,35
3,28,20,34
3,29,19,33
3,30,18,32
3,31,17,31
3,32,16,30
3,33,15,29
3,34,14,28
3,35,13,27
3,36,12,26
3,37,11,25
3,38,10,24
3,39,9,23
3,40,8,22
3,41,7,21
3,42,6,20
3,43,5,19
3,44,4,18
3,45,3,17
3,46,2,16
3,47,1,15
3,48,0,14
3,49,1,13
3,50,2,12
