drone_id,step,x,y
6,0,286,50
6,1,285,50
6,2,284,50
6,3,283,50
6,4,282,50
6,5,281,50
6,6,280,50
6,7,279,50
6,8,278,50
6,9,277,50
6,10,276,50
6,11,275,50
6,12,274,50
6,13,273,50
6,14,272,50
6,15,271,50
6,16,270,50
6,17,269,50
6,18,268,50
6,19,267,50
6,20,266,50
6,21,265,50
6,22,264,50
6,23,263,50
6,24,262,50
6,25,261,50
6,26,260,50
6,27,259,50
6,28,258,50
6,29,257,50
6,30,256,50
6,31,255,50
6,32,254,50
6,33,253,50
6,34,252,50
6,35,251,50
6,36,250,50
6,37,249,50
6,38,248,50
6,39,247,50
6,40,246,50
6,41,245,50
6,42,244,50
6,43,243,50
6,44,242,50
6,45,241,50
6,46,240,50
6,47,239,50
6,48,238,50
6,49,237,50
6,50,236,50
