drone_id,step,x,y
5,0,246,97
5,1,245,98
5,2,244,99
5,3,243,98
5,4,242,97
5,5,241,96
5,6,240,95
5,7,239,94
5,8,238,93
5,9,237,92
5,10,236,91
5,11,235,90
5,12,234,89
5,13,233,88
5,14,232,87
5,15,231,86
5,16,230,85
5,17,229,84
5,18,228,83
5,19,227,82
5,20,226,81
5,21,225,80
5,22,224,79
5,23,223,78
5,24,222,77
5,25,221,76
5,26,220,75
5,27,219,74
5,28,218,73
5,29,217,72
5,30,216,71
5,31,215,70
5,32,214,69
5,33,213,68
5,34,212,67
5,35,211,66
5,36,210,65
5,37,209,64
5,38,208,63
5,39,207,62
5,40,206,61
5,41,205,60
5,42,204,59
5,43,203,58
5,44,202,57
5,45,201,56
5,46,200,55
5,47,199,54
5,48,198,53
5,49,197,52
5,50,196,51
