drone_id,step,x,y
6,0,14,50
6,1,15,50
6,2,16,50
6,3,17,50
6,4,18,50
6,5,19,50
6,6,20,50
6,7,21,50
6,8,22,50
6,9,23,50
6,10,24,50
6,11,25,50
6,12,26,50
6,13,27,50
6,14,28,50
6,15,29,50
6,16,30,50
6,17,31,50
6,18,32,50
6,19,33,50
6,20,34,50
6,21,35,50
6,22,36,50
6,23,37,50
6,24,38,50
6,25,39,50
6,26,40,50
6,27,41,50
6,28,42,50
6,29,43,50
6,30,44,50
6,31,45,50
6,32,46,50
6,33,47,50
6,34,48,50
6,35,49,50
6,36,50,50
6,37,51,50
6,38,52,50
6,39,53,50
6,40,54,50
6,41,55,50
6,42,56,50
6,43,57,50
6,44,58,50
6,45,59,50
6,46,60,50
6,47,61,50
6,48,62,50
6,49,63,50
6,50,64,50
