drone_id,step,x,y
6,0,534,50
6,1,533,50
6,2,532,50
6,3,531,50
6,4,530,50
6,5,529,50
6,6,528,50
6,7,527,50
6,8,526,50
6,9,525,50
6,10,524,50
6,11,523,50
6,12,522,50
6,13,521,50
6,14,520,50
6,15,519,50
6,16,518,50
6,17,517,50
6,18,516,50
6,19,515,50
6,20,514,50
6,21,513,50
6,22,512,50
6,23,511,50
6,24,510,50
6,25,509,50
6,26,508,50
6,27,507,50
6,28,506,50
6,29,505,50
6,30,504,50
6,31,503,50
6,32,502,50
6,33,501,50
6,34,500,50
6,35,499,50
6,36,498,50
6,37,497,50
6,38,496,50
6,39,495,50
6,40,494,50
6,41,493,50
6,42,492,50
6,43,491,50
6,44,490,50
6,45,489,50
6,46,488,50
6,47,487,50
6,48,486,50
6,49,485,50
6,50,484,50
