drone_id,step,x,y
3,0,306,86
3,1,307,85
3,2,308,84
3,3,309,83
3,4,310,82
3,5,311,81
3,6,312,80
3,7,313,79
3,8,314,78
3,9,315,77
3,10,316,76
3,11,317,75
3,12,318,74
3,13,319,73
3,14,320,72
3,15,321,71
3,16,322,70
3,17,323,69
3,18,324,68
3,19,325,67
3,20,326,66
3,21,327,65
3,22,328,64
3,23,329,63
3,24,330,62
3,25,331,61
3,26,332,60
3,27,333,59
3,28,334,58
3,29,335,57
3,30,336,56
3,31,337,55
3,32,338,54
3,33,339,53
3,34,340,52
3,35,341,51
3,36,342,50
3,37,343,49
3,38,344,48
3,39,345,47
3,40,346,46
3,41,347,45
3,42,348,44
3,43,349,43
3,44,350,42
3,45,351,41
3,46,352,40
3,47,353,39
3,48,354,38
3,49,355,37
3,50,356,36
