drone_id,step,x,y
2,0,496,60
2,1,497,59
2,2,498,58
2,3,499,57
2,4,500,56
2,5,501,55
2,6,502,54
2,7,503,53
2,8,504,52
2,9,505,51
2,10,506,50
2,11,507,50
2,12,508,50
2,13,509,50
2,14,510,50
2,15,511,50
2,16,512,50
2,17,513,50
2,18,514,50
2,19,515,50
2,20,516,50
2,21,517,50
2,22,518,50
2,23,519,50
2,24,520,50
2,25,521,50
2,26,522,50
2,27,523,50
2,28,524,50
2,29,525,50
2,30,526,50
2,31,527,50
2,32,528,50
2,33,529,50
2,34,530,50
2,35,531,50
2,36,532,50
2,37,533,50
2,38,534,50
2,39,535,50
2,40,536,50
2,41,537,50
2,42,538,50
2,43,539,50
2,44,540,50
