drone_id,step,x,y
2,0,142,63
2,1,143,62
2,2,144,61
2,3,145,60
2,4,146,59
2,5,147,58
2,6,148,57
2,7,149,56
2,8,150,55
2,9,151,54
2,10,152,53
2,11,153,52
2,12,154,51
2,13,155,50
2,14,156,49
2,15,157,48
2,16,158,47
2,17,159,46
2,18,160,45
2,19,161,44
2,20,162,43
2,21,163,42
2,22,164,41
2,23,165,40
2,24,166,39
2,25,167,38
2,26,168,37
2,27,169,36
2,28,170,35
2,29,171,34
2,30,172,33
2,31,173,32
2,32,174,31
2,33,175,30
2,34,176,29
2,35,177,28
2,36,178,27
2,37,179,26
2,38,180,25
2,39,181,24
2,40,182,23
2,41,183,22
2,42,184,21
2,43,185,20
2,44,186,19
2,45,187,18
2,46,188,17
2,47,189,16
2,48,190,15
2,49,191,14
2,50,192,13
