drone_id,step,x,y
3,0,363,62
3,1,362,63
3,2,361,64
3,3,360,65
3,4,359,66
3,5,358,67
3,6,357,68
3,7,356,69
3,8,355,70
3,9,354,70
3,10,353,70
3,11,352,70
3,12,351,70
3,13,350,70
3,14,349,70
3,15,348,70
3,16,347,70
3,17,346,70
3,18,345,70
3,19,344,70
3,20,343,70
3,21,342,70
3,22,341,70
3,23,340,70
3,24,339,70
3,25,338,70
3,26,337,70
3,27,336,70
3,28,335,70
3,29,334,70
3,30,333,70
3,31,332,70
3,32,331,70
3,33,330,70
3,34,329,70
3,35,328,70
3,36,327,70
3,37,326,70
3,38,325,70
3,39,324,70
3,40,323,70
3,41,322,70
3,42,321,70
3,43,320,70
3,44,319,70
3,45,318,70
3,46,317,70
3,47,316,70
3,48,315,70
3,49,314,70
3,50,313,70
