drone_id,step,x,y
5,0,400,75
5,1,401,74
5,2,402,73
5,3,403,72
5,4,404,71
5,5,405,70
5,6,406,69
5,7,407,68
5,8,408,67
5,9,409,66
5,10,410,65
5,11,411,64
5,12,412,63
5,13,413,62
5,14,414,62
5,15,415,62
5,16,416,62
5,17,417,62
5,18,418,62
5,19,419,62
5,20,420,62
5,21,421,62
5,22,422,62
5,23,423,62
5,24,424,62
5,25,425,62
5,26,426,62
5,27,427,62
5,28,428,62
5,29,429,62
5,30,430,62
5,31,431,62
5,32,432,62
5,33,433,62
5,34,434,62
5,35,435,62
5,36,436,62
5,37,437,62
5,38,438,62
5,39,439,62
5,40,440,62
5,41,441,62
5,42,442,62
5,43,443,62
5,44,444,62
5,45,445,62
5,46,446,62
5,47,447,62
5,48,448,62
5,49,449,62
5,50,450,62
