drone_id,step,x,y
4,0,115,20
4,1,116,21
4,2,117,22
4,3,118,23
4,4,119,24
4,5,120,25
4,6,121,26
4,7,122,27
4,8,123,28
4,9,124,29
4,10,125,30
4,11,126,31
4,12,127,32
4,13,128,33
4,14,129,34
4,15,130,35
4,16,131,36
4,17,132,37
4,18,133,38
4,19,134,39
4,20,135,40
4,21,136,41
4,22,137,42
4,23,138,43
4,24,139,44
4,25,140,45
4,26,141,46
4,27,142,47
4,28,143,48
4,29,144,49
4,30,145,50
4,31,146,51
4,32,147,52
4,33,148,53
4,34,149,54
4,35,150,55
4,36,151,56
4,37,152,57
4,38,153,58
4,39,154,59
4,40,155,60
4,41,156,61
4,42,157,62
4,43,158,63
4,44,159,64
4,45,160,65
4,46,161,66
4,47,162,67
4,48,163,68
4,49,164,69
4,50,165,70
