drone_id,step,x,y
6,0,390,50
6,1,389,50
6,2,388,50
6,3,387,50
6,4,386,50
6,5,385,50
6,6,384,50
6,7,383,50
6,8,382,50
6,9,381,50
6,10,380,50
6,11,379,50
6,12,378,50
6,13,377,50
6,14,376,50
6,15,375,50
6,16,374,50
6,17,373,50
6,18,372,50
6,19,371,50
6,20,370,50
6,21,369,50
6,22,368,50
6,23,367,50
6,24,366,50
6,25,365,50
6,26,364,50
6,27,363,50
6,28,362,50
6,29,361,50
6,30,360,50
6,31,359,50
6,32,358,50
6,33,357,50
6,34,356,50
6,35,355,50
6,36,354,50
6,37,353,50
6,38,352,50
6,39,351,50
6,40,350,50
6,41,349,50
6,42,348,50
6,43,347,50
6,44,346,50
6,45,345,50
6,46,344,50
6,47,343,50
6,48,342,50
6,49,341,50
6,50,340,50
