drone_id,step,x,y
1,0,163,40
1,1,162,40
1,2,161,40
1,3,160,40
1,4,159,40
1,5,158,40
1,6,157,40
1,7,156,40
1,8,155,40
1,9,154,40
1,10,153,40
1,11,152,40
1,12,151,40
1,13,150,40
1,14,149,40
1,15,148,40
1,16,147,40
1,17,146,40
1,18,145,40
1,19,144,40
1,20,143,40
1,21,142,40
1,22,141,40
1,23,140,40
1,24,139,40
1,25,138,40
1,26,137,40
1,27,136,40
1,28,135,40
1,29,134,40
1,30,133,40
1,31,132,40
1,32,131,40
1,33,130,40
1,34,129,40
1,35,128,40
1,36,127,40
1,37,126,40
1,38,125,40
1,39,124,40
1,40,123,40
1,41,122,40
1,42,121,40
1,43,120,40
1,44,119,40
1,45,118,40
1,46,117,40
1,47,116,40
1,48,115,40
1,49,114,40
1,50,113,40
