drone_id,step,x,y
4,0,169,92
4,1,170,93
4,2,171,94
4,3,172,95
4,4,173,96
4,5,174,97
4,6,175,98
4,7,176,99
4,8,177,98
4,9,178,97
4,10,179,96
4,11,180,95
4,12,181,94
4,13,182,93
4,14,183,92
4,15,184,91
4,16,185,90
4,17,186,89
4,18,187,88
4,19,188,87
4,20,189,86
4,21,190,85
4,22,191,84
4,23,192,83
4,24,193,82
4,25,194,81
4,26,195,80
4,27,196,79
4,28,197,78
4,29,198,77
4,30,199,76
4,31,200,75
4,32,201,74
4,33,202,73
4,34,203,72
4,35,204,71
4,36,205,70
4,37,206,69
4,38,207,68
4,39,208,67
4,40,209,66
4,41,210,65
4,42,211,64
4,43,212,63
4,44,213,62
4,45,214,61
4,46,215,60
4,47,216,59
4,48,217,58
4,49,218,57
4,50,219,56
