drone_id,step,x,y
4,0,315,12
4,1,316,12
4,2,317,12
4,3,318,12
4,4,319,12
4,5,320,12
4,6,321,12
4,7,322,12
4,8,323,12
4,9,324,12
4,10,325,12
4,11,326,12
4,12,327,12
4,13,328,12
4,14,329,12
4,15,330,12
4,16,331,12
4,17,332,12
4,18,333,12
4,19,334,12
4,20,335,12
4,21,336,12
4,22,337,12
4,23,338,12
4,24,339,12
4,25,340,12
4,26,341,12
4,27,342,12
4,28,343,12
4,29,344,12
4,30,345,12
4,31,346,12
4,32,347,12
4,33,348,12
4,34,349,12
4,35,350,12
4,36,351,12
4,37,352,12
4,38,353,12
4,39,354,12
4,40,355,12
4,41,356,12
4,42,357,12
4,43,358,12
4,44,359,12
4,45,360,12
4,46,361,12
4,47,362,12
4,48,363,12
4,49,364,12
4,50,365,12
