drone_id,step,x,y
4,0,365,12
4,1,366,12
4,2,367,12
4,3,368,12
4,4,369,12
4,5,370,12
4,6,371,12
4,7,372,12
4,8,373,12
4,9,374,12
4,10,375,12
4,11,376,12
4,12,377,12
4,13,378,12
4,14,379,12
4,15,380,12
4,16,381,12
4,17,382,12
4,18,383,12
4,19,384,12
4,20,385,12
4,21,386,12
4,22,387,12
4,23,388,12
4,24,389,12
4,25,390,12
4,26,391,12
4,27,392,12
4,28,393,12
4,29,394,12
4,30,395,12
4,31,396,12
4,32,397,12
4,33,398,12
4,34,399,12
4,35,400,12
4,36,401,12
4,37,402,12
4,38,403,12
4,39,404,12
4,40,405,12
4,41,406,12
4,42,407,12
4,43,408,12
4,44,409,12
4,45,410,12
4,46,411,12
4,47,412,12
4,48,413,12
