drone_id,step,x,y
4,0,119,42
4,1,120,43
4,2,121,44
4,3,122,45
4,4,123,46
4,5,124,47
4,6,125,48
4,7,126,49
4,8,127,50
4,9,128,51
4,10,129,52
4,11,130,53
4,12,131,54
4,13,132,55
4,14,133,56
4,15,134,57
4,16,135,58
4,17,136,59
4,18,137,60
4,19,138,61
4,20,139,62
4,21,140,63
4,22,141,64
4,23,142,65
4,24,143,66
4,25,144,67
4,26,145,68
4,27,146,69
4,28,147,70
4,29,148,71
4,30,149,72
4,31,150,73
4,32,151,74
4,33,152,75
4,34,153,76
4,35,154,77
4,36,155,78
4,37,156,79
4,38,157,80
4,39,158,81
4,40,159,82
4,41,160,83
4,42,161,84
4,43,162,85
4,44,163,86
4,45,164,87
4,46,165,88
4,47,166,89
4,48,167,90
4,49,168,91
4,50,169,92
