drone_id,step,x,y
1,0,502,56
1,1,503,57
1,2,504,58
1,3,505,59
1,4,506,60
1,5,507,61
1,6,508,62
1,7,509,63
1,8,510,64
1,9,511,65
1,10,512,66
1,11,513,67
1,12,514,68
1,13,515,69
1,14,516,70
1,15,517,71
1,16,518,72
1,17,519,73
1,18,520,74
1,19,521,75
1,20,522,76
1,21,523,77
1,22,524,78
1,23,525,79
1,24,526,80
1,25,527,81
1,26,528,82
1,27,529,83
1,28,530,84
1,29,531,85
1,30,532,86
1,31,533,87
1,32,534,88
1,33,535,89
1,34,536,90
1,35,537,91
1,36,538,92
1,37,539,93
1,38,540,94
1,39,541,95
1,40,542,96
1,41,543,97
1,42,544,98
1,43,545,99
1,44,546,98
1,45,547,97
1,46,548,96
1,47,549,95
1,48,548,94
1,49,547,93
1,50,546,92
