drone_id,step,x,y
1,0,254,84
1,1,255,83
1,2,256,82
1,3,257,81
1,4,258,80
1,5,259,79
1,6,260,78
1,7,261,77
1,8,262,76
1,9,263,75
1,10,264,74
1,11,265,73
1,12,266,72
1,13,267,71
1,14,268,70
1,15,269,69
1,16,270,68
1,17,271,67
1,18,272,66
1,19,273,65
1,20,274,64
1,21,275,63
1,22,276,62
1,23,277,61
1,24,278,60
1,25,279,59
1,26,280,58
1,27,281,57
1,28,282,56
1,29,283,55
1,30,284,54
1,31,285,53
1,32,286,52
1,33,287,51
1,34,288,50
1,35,289,49
1,36,290,48
1,37,291,47
1,38,292,46
1,39,293,45
1,40,294,44
1,41,295,43
1,42,296,42
1,43,297,41
1,44,298,40
1,45,299,39
1,46,300,38
1,47,301,37
1,48,302,36
1,49,303,35
1,50,304,34
