drone_id,step,x,y
1,0,50,25
1,1,51,25
1,2,52,25
1,3,53,25
1,4,54,25
1,5,55,25
1,6,56,25
1,7,57,25
1,8,58,25
1,9,59,25
1,10,60,25
1,11,61,25
1,12,62,25
1,13,63,25
1,14,64,25
1,15,65,25
1,16,66,25
1,17,67,25
1,18,68,25
1,19,69,25
1,20,70,25
1,21,71,25
1,22,72,25
1,23,73,25
1,24,74,25
1,25,75,25
1,26,76,25
1,27,77,25
1,28,78,25
1,29,79,25
1,30,80,25
1,31,81,25
1,32,82,25
1,33,83,25
1,34,84,25
1,35,85,25
1,36,86,25
1,37,87,25
1,38,88,25
1,39,89,25
1,40,90,25
1,41,91,25
1,42,92,25
1,43,93,25
1,44,94,25
1,45,95,25
1,46,96,25
1,47,97,25
1,48,98,25
1,49,99,25
1,50,100,25
