drone_id,step,x,y
5,0,200,69
5,1,201,68
5,2,202,67
5,3,203,66
5,4,204,65
5,5,205,64
5,6,206,63
5,7,207,62
5,8,208,61
5,9,209,60
5,10,210,59
5,11,211,58
5,12,212,57
5,13,213,56
5,14,214,55
5,15,215,54
5,16,216,53
5,17,217,52
5,18,218,51
5,19,219,50
5,20,220,49
5,21,221,48
5,22,222,47
5,23,223,46
5,24,224,45
5,25,225,44
5,26,226,43
5,27,227,42
5,28,228,41
5,29,229,40
5,30,230,39
5,31,231,38
5,32,232,37
5,33,233,36
5,34,234,35
5,35,235,34
5,36,236,33
5,37,237,32
5,38,238,31
5,39,239,30
5,40,240,29
5,41,241,28
5,42,242,27
5,43,243,26
5,44,244,25
5,45,245,24
5,46,246,23
5,47,247,22
5,48,248,21
5,49,249,20
5,50,250,19
