drone_id,step,x,y
4,0,17,30
4,1,18,31
4,2,19,32
4,3,20,33
4,4,21,34
4,5,22,35
4,6,23,36
4,7,24,37
4,8,25,38
4,9,26,39
4,10,27,40
4,11,28,41
4,12,29,42
4,13,30,43
4,14,31,44
4,15,32,45
4,16,33,46
4,17,34,47
4,18,35,48
4,19,36,49
4,20,37,50
4,21,38,51
4,22,39,52
4,23,40,53
4,24,41,54
4,25,42,55
4,26,43,56
4,27,44,57
4,28,45,58
4,29,46,59
4,30,47,60
4,31,48,61
4,32,49,62
4,33,50,63
4,34,51,64
4,35,52,65
4,36,53,66
4,37,54,67
4,38,55,68
4,39,56,69
4,40,57,70
4,41,58,71
4,42,59,72
4,43,60,73
4,44,61,74
4,45,62,75
4,46,63,76
4,47,64,77
4,48,65,78
4,49,66,79
4,50,67,80
