drone_id,step,x,y
3,0,396,94
3,1,395,95
3,2,394,96
3,3,393,97
3,4,392,98
3,5,391,99
3,6,390,98
3,7,389,97
3,8,388,96
3,9,387,95
3,10,386,94
3,11,385,93
3,12,384,92
3,13,383,91
3,14,382,90
3,15,381,89
3,16,380,88
3,17,379,87
3,18,378,86
3,19,377,85
3,20,376,84
3,21,375,83
3,22,374,82
3,23,373,81
3,24,372,80
3,25,371,79
3,26,370,78
3,27,369,77
3,28,368,76
3,29,367,75
3,30,366,74
3,31,365,73
3,32,364,72
3,33,363,71
3,34,362,70
3,35,361,69
3,36,360,68
3,37,359,67
3,38,358,66
3,39,357,65
3,40,356,64
3,41,355,63
3,42,354,62
3,43,353,61
3,44,352,60
3,45,351,59
3,46,350,58
3,47,349,57
3,48,348,56
3,49,347,55
3,50,346,54
