drone_id,step,x,y
4,0,415,76
4,1,416,75
4,2,417,74
4,3,418,73
4,4,419,72
4,5,420,71
4,6,421,70
4,7,422,69
4,8,423,68
4,9,424,67
4,10,425,66
4,11,426,65
4,12,427,64
4,13,428,63
4,14,429,62
4,15,430,61
4,16,431,60
4,17,432,59
4,18,433,58
4,19,434,57
4,20,435,56
4,21,436,55
4,22,437,54
4,23,438,53
4,24,439,52
4,25,440,51
4,26,441,50
4,27,442,49
4,28,443,48
4,29,444,47
4,30,445,46
4,31,446,45
4,32,447,44
4,33,448,43
4,34,449,42
4,35,450,41
4,36,451,40
4,37,452,39
4,38,453,38
4,39,454,37
4,40,455,36
4,41,456,35
4,42,457,34
4,43,458,33
4,44,459,32
4,45,460,31
4,46,461,30
4,47,462,29
4,48,463,28
4,49,464,27
4,50,465,26
