drone_id,step,x,y
2,0,213,25
2,1,212,25
2,2,211,25
2,3,210,25
2,4,209,25
2,5,208,25
2,6,207,25
2,7,206,25
2,8,205,25
2,9,204,25
2,10,203,25
2,11,202,25
2,12,201,25
2,13,200,25
2,14,199,25
2,15,198,25
2,16,197,25
2,17,196,25
2,18,195,25
2,19,194,25
2,20,193,25
2,21,192,25
2,22,191,25
2,23,190,25
2,24,189,25
2,25,188,25
2,26,187,25
2,27,186,25
2,28,185,25
2,29,184,25
2,30,183,25
2,31,182,25
2,32,181,25
2,33,180,25
2,34,179,25
2,35,178,25
2,36,177,25
2,37,176,25
2,38,175,25
2,39,174,25
2,40,173,25
2,41,172,25
2,42,171,25
2,43,170,25
2,44,169,25
2,45,168,25
2,46,167,25
2,47,166,25
2,48,165,25
2,49,164,25
2,50,163,25
