drone_id,step,x,y
6,0,38,50
6,1,37,50
6,2,36,50
6,3,35,50
6,4,34,50
6,5,33,50
6,6,32,50
6,7,31,50
6,8,30,50
6,9,29,50
6,10,28,50
6,11,27,50
6,12,26,50
6,13,25,50
6,14,24,50
6,15,23,50
6,16,22,50
6,17,21,50
6,18,20,50
6,19,19,50
6,20,18,50
6,21,17,50
6,22,16,50
6,23,15,50
6,24,14,50
6,25,13,50
6,26,12,50
6,27,11,50
6,28,10,50
6,29,9,50
6,30,8,50
6,31,7,50
6,32,6,50
6,33,5,50
6,34,4,50
6,35,3,50
6,36,2,50
6,37,1,50
6,38,0,50
6,39,1,50
6,40,2,50
6,41,3,50
6,42,4,50
6,43,5,50
6,44,6,50
6,45,7,50
6,46,8,50
6,47,9,50
6,48,10,50
6,49,11,50
6,50,12,50
