drone_id,step,x,y
3,0,350,87
3,1,351,87
3,2,352,87
3,3,353,87
3,4,354,87
3,5,355,87
3,6,356,87
3,7,357,87
3,8,358,87
3,9,359,87
3,10,360,87
3,11,361,87
3,12,362,87
3,13,363,87
3,14,364,87
3,15,365,87
3,16,366,87
3,17,367,87
3,18,368,87
3,19,369,87
3,20,370,87
3,21,371,87
3,22,372,87
3,23,373,87
3,24,374,87
3,25,375,87
3,26,376,87
3,27,377,87
3,28,378,87
3,29,379,87
3,30,380,87
3,31,381,87
3,32,382,87
3,33,383,87
3,34,384,87
3,35,385,87
3,36,386,87
3,37,387,87
3,38,388,87
3,39,389,87
3,40,390,87
3,41,391,87
3,42,392,87
3,43,393,87
3,44,394,87
3,45,395,87
3,46,396,87
3,47,397,87
3,48,398,87
3,49,399,87
3,50,400,87
