drone_id,step,x,y
3,0,296,4
3,1,295,3
3,2,294,2
3,3,293,1
3,4,292,0
3,5,291,1
3,6,290,2
3,7,289,3
3,8,288,4
3,9,287,5
3,10,286,6
3,11,285,7
3,12,284,8
3,13,283,9
3,14,282,10
3,15,281,11
3,16,280,12
3,17,279,13
3,18,278,14
3,19,277,15
3,20,276,16
3,21,275,17
3,22,274,18
3,23,273,19
3,24,272,20
3,25,271,21
3,26,270,22
3,27,269,23
3,28,268,24
3,29,267,25
3,30,266,26
3,31,265,27
3,32,264,28
3,33,263,29
3,34,262,30
3,35,261,31
3,36,260,32
3,37,259,33
3,38,258,34
3,39,257,35
3,40,256,36
3,41,255,37
3,42,254,38
3,43,253,39
3,44,252,40
3,45,251,41
3,46,250,42
3,47,249,43
3,48,248,44
3,49,247,45
3,50,246,46
