drone_id,step,x,y
3,0,356,36
3,1,357,35
3,2,358,34
3,3,359,33
3,4,360,32
3,5,361,31
3,6,362,30
3,7,363,29
3,8,364,28
3,9,365,27
3,10,366,26
3,11,367,25
3,12,368,24
3,13,369,23
3,14,370,22
3,15,371,21
3,16,372,20
3,17,373,19
3,18,374,18
3,19,375,17
3,20,376,16
3,21,377,15
3,22,378,14
3,23,379,13
3,24,380,12
3,25,381,11
3,26,382,10
3,27,383,9
3,28,384,8
3,29,385,7
3,30,386,6
3,31,387,5
3,32,388,4
3,33,389,3
3,34,390,2
3,35,391,1
3,36,392,0
3,37,393,1
3,38,394,2
3,39,395,3
3,40,396,4
3,41,397,5
3,42,398,6
3,43,399,7
3,44,400,8
3,45,401,9
3,46,402,10
3,47,403,11
3,48,404,12
3,49,405,13
3,50,406,14
