drone_id,step,x,y
2,0,263,25
2,1,262,25
2,2,261,25
2,3,260,25
2,4,259,25
2,5,258,25
2,6,257,25
2,7,256,25
2,8,255,25
2,9,254,25
2,10,253,25
2,11,252,25
2,12,251,25
2,13,250,25
2,14,249,25
2,15,248,25
2,16,247,25
2,17,246,25
2,18,245,25
2,19,244,25
2,20,243,25
2,21,242,25
2,22,241,25
2,23,240,25
2,24,239,25
2,25,238,25
2,26,237,25
2,27,236,25
2,28,235,25
2,29,234,25
2,30,233,25
2,31,232,25
2,32,231,25
2,33,230,25
2,34,229,25
2,35,228,25
2,36,227,25
2,37,226,25
2,38,225,25
2,39,224,25
2,40,223,25
2,41,222,25
2,42,221,25
2,43,220,25
2,44,219,25
2,45,218,25
2,46,217,25
2,47,216,25
2,48,215,25
2,49,214,25
2,50,213,25
