drone_id,step,x,y
1,0,298,48
1,1,297,49
1,2,296,50
1,3,295,51
1,4,294,52
1,5,293,53
1,6,292,54
1,7,291,55
1,8,290,56
1,9,289,57
1,10,288,58
1,11,287,59
1,12,286,60
1,13,285,61
1,14,284,62
1,15,283,63
1,16,282,64
1,17,281,65
1,18,280,66
1,19,279,67
1,20,278,68
1,21,277,69
1,22,276,70
1,23,275,71
1,24,274,72
1,25,273,73
1,26,272,74
1,27,271,75
1,28,270,76
1,29,269,77
1,30,268,78
1,31,267,79
1,32,266,80
1,33,265,81
1,34,264,82
1,35,263,83
1,36,262,84
1,37,261,85
1,38,260,86
1,39,259,87
1,40,258,88
1,41,257,89
1,42,256,90
1,43,255,91
1,44,254,92
1,45,253,93
1,46,252,94
1,47,251,95
1,48,250,96
1,49,249,97
1,50,248,98
