drone_id,step,x,y
6,0,540,50
6,1,539,51
6,2,538,52
6,3,537,53
6,4,536,54
6,5,535,55
6,6,534,56
6,7,533,57
6,8,532,58
6,9,531,59
6,10,530,60
6,11,529,60
6,12,528,60
6,13,527,60
6,14,526,60
6,15,525,60
6,16,524,60
6,17,523,60
6,18,522,60
6,19,521,60
6,20,520,60
6,21,519,60
6,22,518,60
6,23,517,60
6,24,516,60
6,25,515,60
6,26,514,60
6,27,513,60
6,28,512,60
6,29,511,60
6,30,510,60
6,31,509,60
6,32,508,60
6,33,507,60
6,34,506,60
6,35,505,60
6,36,504,60
6,37,503,60
6,38,502,60
6,39,501,60
6,40,500,60
6,41,499,60
6,42,498,60
