drone_id,step,x,y
4,0,133,78
4,1,132,79
4,2,131,80
4,3,130,81
4,4,129,82
4,5,128,83
4,6,127,84
4,7,126,85
4,8,125,86
4,9,124,87
4,10,123,88
4,11,122,89
4,12,121,90
4,13,120,91
4,14,119,92
4,15,118,93
4,16,117,94
4,17,116,95
4,18,115,96
4,19,114,97
4,20,113,98
4,21,112,99
4,22,111,98
4,23,110,97
4,24,109,96
4,25,108,95
4,26,107,94
4,27,106,93
4,28,105,92
4,29,104,91
4,30,103,90
4,31,102,89
4,32,101,88
4,33,100,87
4,34,99,86
4,35,98,85
4,36,97,84
4,37,96,83
4,38,95,82
4,39,94,81
4,40,93,80
4,41,92,79
4,42,91,78
4,43,90,77
4,44,89,76
4,45,88,75
4,46,87,74
4,47,86,73
4,48,85,72
4,49,84,71
4,50,83,70
