drone_id,step,x,y
1,0,504,32
1,1,505,31
1,2,506,30
1,3,507,29
1,4,508,28
1,5,509,27
1,6,510,26
1,7,511,25
1,8,512,24
1,9,513,23
1,10,514,22
1,11,515,21
1,12,516,20
1,13,517,19
1,14,518,18
1,15,519,17
1,16,520,16
1,17,521,15
1,18,522,14
1,19,523,13
1,20,524,12
1,21,525,11
1,22,526,10
1,23,527,9
1,24,528,8
1,25,529,7
1,26,530,6
1,27,531,5
1,28,532,4
1,29,533,3
1,30,534,2
1,31,535,1
1,32,536,0
1,33,537,1
1,34,538,2
1,35,539,3
1,36,540,4
1,37,541,5
1,38,542,6
1,39,543,7
1,40,544,8
1,41,545,9
1,42,546,10
1,43,547,11
1,44,548,12
1,45,549,13
1,46,548,14
1,47,547,15
1,48,546,16
1,49,545,17
1,50,544,18
