drone_id,step,x,y
5,0,50,77
5,1,49,78
5,2,48,79
5,3,47,80
5,4,46,81
5,5,45,82
5,6,44,83
5,7,43,84
5,8,42,85
5,9,41,86
5,10,40,87
5,11,39,88
5,12,38,89
5,13,37,90
5,14,36,91
5,15,35,92
5,16,34,93
5,17,33,94
5,18,32,95
5,19,31,96
5,20,30,97
5,21,29,98
5,22,28,99
5,23,27,98
5,24,26,97
5,25,25,96
5,26,24,95
5,27,23,94
5,28,22,93
5,29,21,92
5,30,20,91
5,31,19,90
5,32,18,89
5,33,17,88
5,34,16,87
5,35,15,86
5,36,14,85
5,37,13,84
5,38,12,83
5,39,11,82
5,40,10,81
5,41,9,80
5,42,8,79
5,43,7,78
5,44,6,77
5,45,5,76
5,46,4,75
5,47,3,74
5,48,2,73
5,49,1,72
5,50,0,71
