drone_id,step,x,y
5,0,498,65
5,1,497,64
5,2,496,63
5,3,495,62
5,4,494,61
5,5,493,60
5,6,492,59
5,7,491,58
5,8,490,57
5,9,489,56
5,10,488,55
5,11,487,54
5,12,486,53
5,13,485,52
5,14,484,51
5,15,483,50
5,16,482,49
5,17,481,48
5,18,480,47
5,19,479,46
5,20,478,45
5,21,477,44
5,22,476,43
5,23,475,42
5,24,474,41
5,25,473,40
5,26,472,39
5,27,471,38
5,28,470,37
5,29,469,36
5,30,468,35
5,31,467,34
5,32,466,33
5,33,465,32
5,34,464,31
5,35,463,30
5,36,462,29
5,37,461,28
5,38,460,27
5,39,459,26
5,40,458,25
5,41,457,24
5,42,456,23
5,43,455,22
5,44,454,21
5,45,453,20
5,46,452,19
5,47,451,18
5,48,450,17
5,49,449,16
5,50,448,15
