drone_id,step,x,y
2,0,411,25
2,1,410,26
2,2,409,27
2,3,408,28
2,4,407,29
2,5,406,30
2,6,405,31
2,7,404,32
2,8,403,33
2,9,402,34
2,10,401,35
2,11,400,36
2,12,400,37
2,13,400,38
2,14,400,39
2,15,400,40
2,16,400,41
2,17,400,42
2,18,400,43
2,19,400,44
2,20,400,45
2,21,400,46
2,22,400,47
2,23,400,48
2,24,400,49
2,25,400,50
2,26,400,51
2,27,400,52
2,28,400,53
2,29,400,54
2,30,400,55
2,31,400,56
2,32,400,57
2,33,400,58
2,34,400,59
2,35,400,60
2,36,400,61
2,37,400,62
2,38,400,63
2,39,400,64
2,40,400,65
2,41,400,66
2,42,400,67
2,43,400,68
2,44,400,69
2,45,400,70
2,46,400,71
2,47,400,72
2,48,400,73
2,49,400,74
2,50,400,75
