drone_id,step,x,y
4,0,469,4
4,1,470,3
4,2,471,2
4,3,472,1
4,4,473,0
4,5,474,1
4,6,475,2
4,7,476,3
4,8,477,4
4,9,478,5
4,10,479,6
4,11,480,7
4,12,481,8
4,13,482,9
4,14,483,10
4,15,484,11
4,16,485,12
4,17,486,13
4,18,487,14
4,19,488,15
4,20,489,16
4,21,490,17
4,22,491,18
4,23,492,19
4,24,493,20
4,25,494,21
4,26,495,22
4,27,496,23
4,28,497,24
4,29,498,25
4,30,499,26
4,31,500,27
4,32,501,28
4,33,502,29
4,34,503,30
4,35,504,31
4,36,505,32
4,37,506,33
4,38,507,34
4,39,508,35
4,40,509,36
4,41,510,37
4,42,511,38
4,43,512,39
4,44,513,40
4,45,514,41
4,46,515,42
4,47,516,43
4,48,517,44
4,49,518,45
4,50,519,46
