drone_id,step,x,y
6,0,488,50
6,1,487,50
6,2,486,50
6,3,485,50
6,4,484,50
6,5,483,50
6,6,482,50
6,7,481,50
6,8,480,50
6,9,479,50
6,10,478,50
6,11,477,50
6,12,476,50
6,13,475,50
6,14,474,50
6,15,473,50
6,16,472,50
6,17,471,50
6,18,470,50
6,19,469,50
6,20,468,50
6,21,467,50
6,22,466,50
6,23,465,50
6,24,464,50
6,25,463,50
6,26,462,50
6,27,461,50
6,28,460,50
6,29,459,50
6,30,458,50
6,31,457,50
6,32,456,50
6,33,455,50
6,34,454,50
6,35,453,50
6,36,452,50
6,37,451,50
6,38,450,50
6,39,449,50
6,40,448,50
6,41,447,50
6,42,446,50
6,43,445,50
6,44,444,50
6,45,443,50
6,46,442,50
6,47,441,50
6,48,440,50
6,49,439,50
6,50,438,50
