drone_id,step,x,y
3,0,357,38
3,1,358,37
3,2,359,36
3,3,360,35
3,4,361,34
3,5,362,33
3,6,363,32
3,7,364,31
3,8,365,30
3,9,366,29
3,10,367,28
3,11,368,27
3,12,369,26
3,13,370,25
3,14,371,24
3,15,372,23
3,16,373,22
3,17,374,21
3,18,375,20
3,19,376,19
3,20,377,18
3,21,378,17
3,22,379,16
3,23,380,15
3,24,381,14
3,25,382,13
3,26,383,13
3,27,384,13
3,28,385,13
3,29,386,13
3,30,387,13
3,31,388,13
3,32,389,13
3,33,390,13
3,34,391,13
3,35,392,13
3,36,393,13
3,37,394,13
3,38,395,13
3,39,396,13
3,40,397,13
3,41,398,13
3,42,399,13
3,43,400,13
3,44,401,13
3,45,402,13
3,46,403,13
3,47,404,13
3,48,405,13
3,49,406,13
3,50,407,13
