drone_id,step,x,y
4,0,483,74
4,1,482,73
4,2,481,72
4,3,480,71
4,4,479,70
4,5,478,69
4,6,477,68
4,7,476,67
4,8,475,66
4,9,474,65
4,10,473,64
4,11,472,63
4,12,471,62
4,13,470,61
4,14,469,60
4,15,468,59
4,16,467,58
4,17,466,57
4,18,465,56
4,19,464,55
4,20,463,54
4,21,462,53
4,22,461,52
4,23,460,51
4,24,459,50
4,25,458,49
4,26,457,48
4,27,456,47
4,28,455,46
4,29,454,45
4,30,453,44
4,31,452,43
4,32,451,42
4,33,450,41
4,34,449,40
4,35,448,39
4,36,447,38
4,37,446,37
4,38,445,36
4,39,444,35
4,40,443,34
4,41,442,33
4,42,441,32
4,43,440,31
4,44,439,30
4,45,438,29
4,46,437,28
4,47,436,27
4,48,435,26
4,49,434,25
4,50,433,24
