drone_id,step,x,y
6,0,310,50
6,1,311,50
6,2,312,50
6,3,313,50
6,4,314,50
6,5,315,50
6,6,316,50
6,7,317,50
6,8,318,50
6,9,319,50
6,10,320,50
6,11,321,50
6,12,322,50
6,13,323,50
6,14,324,50
6,15,325,50
6,16,326,50
6,17,327,50
6,18,328,50
6,19,329,50
6,20,330,50
6,21,331,50
6,22,332,50
6,23,333,50
6,24,334,50
6,25,335,50
6,26,336,50
6,27,337,50
6,28,338,50
6,29,339,50
6,30,340,50
6,31,341,50
6,32,342,50
6,33,343,50
6,34,344,50
6,35,345,50
6,36,346,50
6,37,347,50
6,38,348,50
6,39,349,50
6,40,350,50
6,41,351,50
6,42,352,50
6,43,353,50
6,44,354,50
6,45,355,50
6,46,356,50
6,47,357,50
6,48,358,50
6,49,359,50
6,50,360,50
