drone_id,step,x,y
2,0,404,3
2,1,403,4
2,2,402,5
2,3,401,6
2,4,400,7
2,5,399,8
2,6,398,9
2,7,397,10
2,8,396,11
2,9,395,12
2,10,394,13
2,11,393,14
2,12,392,15
2,13,391,16
2,14,390,17
2,15,389,18
2,16,388,19
2,17,387,20
2,18,386,21
2,19,385,22
2,20,384,23
2,21,383,24
2,22,382,25
2,23,381,26
2,24,380,27
2,25,379,28
2,26,378,29
2,27,377,30
2,28,376,31
2,29,375,32
2,30,374,33
2,31,373,34
2,32,372,35
2,33,371,36
2,34,370,37
2,35,369,38
2,36,368,39
2,37,367,40
2,38,366,41
2,39,365,42
2,40,364,43
2,41,363,44
2,42,362,45
2,43,361,46
2,44,360,47
2,45,359,48
2,46,358,49
2,47,357,50
2,48,356,51
2,49,355,52
2,50,354,53
