drone_id,step,x,y
3,0,402,8
3,1,403,7
3,2,404,6
3,3,405,5
3,4,406,4
3,5,407,3
3,6,408,2
3,7,409,1
3,8,410,0
3,9,411,1
3,10,412,2
3,11,413,3
3,12,414,4
3,13,415,5
3,14,416,6
3,15,417,7
3,16,418,8
3,17,419,9
3,18,420,10
3,19,421,11
3,20,422,12
3,21,423,13
3,22,424,14
3,23,425,15
3,24,426,16
3,25,427,17
3,26,428,18
3,27,429,19
3,28,430,20
3,29,431,21
3,30,432,22
3,31,433,23
3,32,434,24
3,33,435,25
3,34,436,26
3,35,437,27
3,36,438,28
3,37,439,29
3,38,440,30
3,39,441,31
3,40,442,32
3,41,443,33
3,42,444,34
3,43,445,35
3,44,446,36
3,45,447,37
3,46,448,38
3,47,449,39
3,48,450,40
3,49,451,41
3,50,452,42
