drone_id,step,x,y
1,0,0,40
1,1,1,39
1,2,2,38
1,3,3,37
1,4,4,36
1,5,5,35
1,6,6,34
1,7,7,33
1,8,8,32
1,9,9,31
1,10,10,30
1,11,11,29
1,12,12,28
1,13,13,27
1,14,14,26
1,15,15,25
1,16,16,25
1,17,17,25
1,18,18,25
1,19,19,25
1,20,20,25
1,21,21,25
1,22,22,25
1,23,23,25
1,24,24,25
1,25,25,25
1,26,26,25
1,27,27,25
1,28,28,25
1,29,29,25
1,30,30,25
1,31,31,25
1,32,32,25
1,33,33,25
1,34,34,25
1,35,35,25
1,36,36,25
1,37,37,25
1,38,38,25
1,39,39,25
1,40,40,25
1,41,41,25
1,42,42,25
1,43,43,25
1,44,44,25
1,45,45,25
1,46,46,25
1,47,47,25
1,48,48,25
1,49,49,25
1,50,50,25
