drone_id,step,x,y
6,0,40,50
6,1,39,50
6,2,38,50
6,3,37,50
6,4,36,50
6,5,35,50
6,6,34,50
6,7,33,50
6,8,32,50
6,9,31,50
6,10,30,50
6,11,29,50
6,12,28,50
6,13,27,50
6,14,26,50
6,15,25,50
6,16,24,50
6,17,23,50
6,18,22,50
6,19,21,50
6,20,20,50
6,21,19,50
6,22,18,50
6,23,17,50
6,24,16,50
6,25,15,50
6,26,14,50
6,27,13,50
6,28,12,50
6,29,11,50
6,30,10,50
6,31,9,50
6,32,8,50
6,33,7,50
6,34,6,50
6,35,5,50
6,36,4,50
6,37,3,50
6,38,2,50
6,39,1,50
6,40,0,50
6,41,1,50
6,42,2,50
6,43,3,50
6,44,4,50
6,45,5,50
6,46,6,50
6,47,7,50
6,48,8,50
6,49,9,50
6,50,10,50
