drone_id,step,x,y
5,0,413,11
5,1,412,12
5,2,411,13
5,3,410,14
5,4,409,15
5,5,408,16
5,6,407,17
5,7,406,18
5,8,405,19
5,9,404,20
5,10,403,21
5,11,402,22
5,12,401,23
5,13,400,24
5,14,400,25
5,15,400,26
5,16,400,27
5,17,400,28
5,18,400,29
5,19,400,30
5,20,400,31
5,21,400,32
5,22,400,33
5,23,400,34
5,24,400,35
5,25,400,36
5,26,400,37
5,27,400,38
5,28,400,39
5,29,400,40
5,30,400,41
5,31,400,42
5,32,400,43
5,33,400,44
5,34,400,45
5,35,400,46
5,36,400,47
5,37,400,48
5,38,400,49
5,39,400,50
5,40,400,51
5,41,400,52
5,42,400,53
5,43,400,54
5,44,400,55
5,45,400,56
5,46,400,57
5,47,400,58
5,48,400,59
5,49,400,60
5,50,400,61
