drone_id,step,x,y
6,0,463,50
6,1,464,50
6,2,465,50
6,3,466,50
6,4,467,50
6,5,468,50
6,6,469,50
6,7,470,50
6,8,471,50
6,9,472,50
6,10,473,50
6,11,474,50
6,12,475,50
6,13,476,50
6,14,477,50
6,15,478,50
6,16,479,50
6,17,480,50
6,18,481,50
6,19,482,50
6,20,483,50
6,21,484,50
6,22,485,50
6,23,486,50
6,24,487,50
6,25,488,50
6,26,489,50
6,27,490,50
6,28,491,50
6,29,492,50
6,30,493,50
6,31,494,50
6,32,495,50
6,33,496,50
6,34,497,50
6,35,498,50
6,36,499,50
6,37,500,50
6,38,501,50
6,39,502,50
6,40,503,50
6,41,504,50
6,42,505,50
6,43,506,50
6,44,507,50
6,45,508,50
6,46,509,50
6,47,510,50
6,48,511,50
6,49,512,50
6,50,513,50
