drone_id,step,x,y
6,0,112,50
6,1,113,50
6,2,114,50
6,3,115,50
6,4,116,50
6,5,117,50
6,6,118,50
6,7,119,50
6,8,120,50
6,9,121,50
6,10,122,50
6,11,123,50
6,12,124,50
6,13,125,50
6,14,126,50
6,15,127,50
6,16,128,50
6,17,129,50
6,18,130,50
6,19,131,50
6,20,132,50
6,21,133,50
6,22,134,50
6,23,135,50
6,24,136,50
6,25,137,50
6,26,138,50
6,27,139,50
6,28,140,50
6,29,141,50
6,30,142,50
6,31,143,50
6,32,144,50
6,33,145,50
6,34,146,50
6,35,147,50
6,36,148,50
6,37,149,50
6,38,150,50
6,39,151,50
6,40,152,50
6,41,153,50
6,42,154,50
6,43,155,50
6,44,156,50
6,45,157,50
6,46,158,50
6,47,159,50
6,48,160,50
6,49,161,50
6,50,162,50
