drone_id,step,x,y
2,0,540,50
2,1,539,51
2,2,538,52
2,3,537,53
2,4,536,54
2,5,535,55
2,6,534,56
2,7,533,57
2,8,532,58
2,9,531,59
2,10,530,60
2,11,529,60
2,12,528,60
2,13,527,60
2,14,526,60
2,15,525,60
2,16,524,60
2,17,523,60
2,18,522,60
2,19,521,60
2,20,520,60
2,21,519,60
2,22,518,60
2,23,517,60
2,24,516,60
2,25,515,60
2,26,514,60
2,27,513,60
2,28,512,60
2,29,511,60
2,30,510,60
2,31,509,60
2,32,508,60
2,33,507,60
2,34,506,60
2,35,505,60
2,36,504,60
2,37,503,60
2,38,502,60
2,39,501,60
2,40,500,60
2,41,499,60
2,42,498,60
2,43,497,60
2,44,496,60
2,45,495,60
2,46,494,60
