drone_id,step,x,y
5,0,50,21
5,1,51,20
5,2,52,19
5,3,53,18
5,4,54,17
5,5,55,16
5,6,56,15
5,7,57,14
5,8,58,13
5,9,59,12
5,10,60,11
5,11,61,10
5,12,62,9
5,13,63,8
5,14,64,7
5,15,65,6
5,16,66,5
5,17,67,4
5,18,68,3
5,19,69,2
5,20,70,1
5,21,71,0
5,22,72,1
5,23,73,2
5,24,74,3
5,25,75,4
5,26,76,5
5,27,77,6
5,28,78,7
5,29,79,8
5,30,80,9
5,31,81,10
5,32,82,11
5,33,83,12
5,34,84,13
5,35,85,14
5,36,86,15
5,37,87,16
5,38,88,17
5,39,89,18
5,40,90,19
5,41,91,20
5,42,92,21
5,43,93,22
5,44,94,23
5,45,95,24
5,46,96,25
5,47,97,26
5,48,98,27
5,49,99,28
5,50,100,29
