drone_id,step,x,y
4,0,135,32
4,1,134,31
4,2,133,30
4,3,132,29
4,4,131,28
4,5,130,27
4,6,129,26
4,7,128,25
4,8,127,24
4,9,126,23
4,10,125,22
4,11,124,21
4,12,123,20
4,13,122,19
4,14,121,18
4,15,120,17
4,16,119,16
4,17,118,15
4,18,117,14
4,19,116,13
4,20,115,12
4,21,114,11
4,22,113,10
4,23,112,9
4,24,111,8
4,25,110,7
4,26,109,6
4,27,108,5
4,28,107,4
4,29,106,3
4,30,105,2
4,31,104,1
4,32,103,0
4,33,102,1
4,34,101,2
4,35,100,3
4,36,99,4
4,37,98,5
4,38,97,6
4,39,96,7
4,40,95,8
4,41,94,9
4,42,93,10
4,43,92,11
4,44,91,12
4,45,90,13
4,46,89,14
4,47,88,15
4,48,87,16
4,49,86,17
4,50,85,18
