drone_id,step,x,y
1,0,304,34
1,1,305,33
1,2,306,32
1,3,307,31
1,4,308,30
1,5,309,29
1,6,310,28
1,7,311,27
1,8,312,26
1,9,313,25
1,10,314,24
1,11,315,23
1,12,316,22
1,13,317,21
1,14,318,20
1,15,319,19
1,16,320,18
1,17,321,17
1,18,322,16
1,19,323,15
1,20,324,14
1,21,325,13
1,22,326,12
1,23,327,11
1,24,328,10
1,25,329,9
1,26,330,8
1,27,331,7
1,28,332,6
1,29,333,5
1,30,334,4
1,31,335,3
1,32,336,2
1,33,337,1
1,34,338,0
1,35,339,1
1,36,340,2
1,37,341,3
1,38,342,4
1,39,343,5
1,40,344,6
1,41,345,7
1,42,346,8
1,43,347,9
1,44,348,10
1,45,349,11
1,46,350,12
1,47,351,13
1,48,352,14
1,49,353,15
1,50,354,16
