drone_id,step,x,y
1,0,148,0
1,1,147,1
1,2,146,2
1,3,145,3
1,4,144,4
1,5,143,5
1,6,142,6
1,7,141,7
1,8,140,8
1,9,139,9
1,10,138,10
1,11,137,11
1,12,136,12
1,13,135,13
1,14,134,14
1,15,133,15
1,16,132,16
1,17,131,17
1,18,130,18
1,19,129,19
1,20,128,20
1,21,127,21
1,22,126,22
1,23,125,23
1,24,124,24
1,25,123,25
1,26,122,26
1,27,121,27
1,28,120,28
1,29,119,29
1,30,118,30
1,31,117,31
1,32,116,32
1,33,115,33
1,34,114,34
1,35,113,35
1,36,112,36
1,37,111,37
1,38,110,38
1,39,109,39
1,40,108,40
1,41,107,41
1,42,106,42
1,43,105,43
1,44,104,44
1,45,103,45
1,46,102,46
1,47,101,47
1,48,100,48
1,49,99,49
1,50,98,50
