drone_id,step,x,y
6,0,496,60
6,1,497,59
6,2,498,58
6,3,499,57
6,4,500,56
6,5,501,55
6,6,502,54
6,7,503,53
6,8,504,52
6,9,505,51
6,10,506,50
6,11,507,50
6,12,508,50
6,13,509,50
6,14,510,50
6,15,511,50
6,16,512,50
6,17,513,50
6,18,514,50
6,19,515,50
6,20,516,50
6,21,517,50
6,22,518,50
6,23,519,50
6,24,520,50
6,25,521,50
6,26,522,50
6,27,523,50
6,28,524,50
6,29,525,50
6,30,526,50
6,31,527,50
6,32,528,50
6,33,529,50
6,34,530,50
6,35,531,50
6,36,532,50
6,37,533,50
6,38,534,50
6,39,535,50
6,40,536,50
6,41,537,50
6,42,538,50
6,43,539,50
6,44,540,50
