drone_id,step,x,y
5,0,352,7
5,1,353,6
5,2,354,5
5,3,355,4
5,4,356,3
5,5,357,2
5,6,358,1
5,7,359,0
5,8,360,1
5,9,361,2
5,10,362,3
5,11,363,4
5,12,364,5
5,13,365,6
5,14,366,7
5,15,367,8
5,16,368,9
5,17,369,10
5,18,370,11
5,19,371,12
5,20,372,13
5,21,373,14
5,22,374,15
5,23,375,16
5,24,376,17
5,25,377,18
5,26,378,19
5,27,379,20
5,28,380,21
5,29,381,22
5,30,382,23
5,31,383,24
5,32,384,25
5,33,385,26
5,34,386,27
5,35,387,28
5,36,388,29
5,37,389,30
5,38,390,31
5,39,391,32
5,40,392,33
5,41,393,34
5,42,394,35
5,43,395,36
5,44,396,37
5,45,397,38
5,46,398,39
5,47,399,40
5,48,400,41
5,49,401,42
5,50,402,43
