drone_id,step,x,y
3,0,146,52
3,1,145,51
3,2,144,50
3,3,143,49
3,4,142,48
3,5,141,47
3,6,140,46
3,7,139,45
3,8,138,44
3,9,137,43
3,10,136,42
3,11,135,41
3,12,134,40
3,13,133,39
3,14,132,38
3,15,131,37
3,16,130,36
3,17,129,35
3,18,128,34
3,19,127,33
3,20,126,32
3,21,125,31
3,22,124,30
3,23,123,29
3,24,122,28
3,25,121,27
3,26,120,26
3,27,119,25
3,28,118,24
3,29,117,23
3,30,116,22
3,31,115,21
3,32,114,20
3,33,113,19
3,34,112,18
3,35,111,17
3,36,110,16
3,37,109,15
3,38,108,14
3,39,107,13
3,40,106,12
3,41,105,11
3,42,104,10
3,43,103,9
3,44,102,8
3,45,101,7
3,46,100,6
3,47,99,5
3,48,98,4
3,49,97,3
3,50,96,2
