drone_id,step,x,y
5,0,254,3
5,1,255,4
5,2,256,5
5,3,257,6
5,4,258,7
5,5,259,8
5,6,260,9
5,7,261,10
5,8,262,11
5,9,263,12
5,10,264,13
5,11,265,14
5,12,266,15
5,13,267,16
5,14,268,17
5,15,269,18
5,16,270,19
5,17,271,20
5,18,272,21
5,19,273,22
5,20,274,23
5,21,275,24
5,22,276,25
5,23,277,26
5,24,278,27
5,25,279,28
5,26,280,29
5,27,281,30
5,28,282,31
5,29,283,32
5,30,284,33
5,31,285,34
5,32,286,35
5,33,287,36
5,34,288,37
5,35,289,38
5,36,290,39
5,37,291,40
5,38,292,41
5,39,293,42
5,40,294,43
5,41,295,44
5,42,296,45
5,43,297,46
5,44,298,47
5,45,299,48
5,46,300,49
5,47,301,50
5,48,302,51
5,49,303,52
5,50,304,53
