drone_id,step,x,y
1,0,446,8
1,1,445,9
1,2,444,10
1,3,443,11
1,4,442,12
1,5,441,13
1,6,440,14
1,7,439,15
1,8,438,16
1,9,437,17
1,10,436,18
1,11,435,19
1,12,434,20
1,13,433,21
1,14,432,22
1,15,431,23
1,16,430,24
1,17,429,25
1,18,428,26
1,19,427,27
1,20,426,28
1,21,425,29
1,22,424,30
1,23,423,31
1,24,422,32
1,25,421,33
1,26,420,34
1,27,419,35
1,28,418,36
1,29,417,37
1,30,416,38
1,31,415,39
1,32,414,40
1,33,413,41
1,34,412,42
1,35,411,43
1,36,410,44
1,37,409,45
1,38,408,46
1,39,407,47
1,40,406,48
1,41,405,49
1,42,404,50
1,43,403,51
1,44,402,52
1,45,401,53
1,46,400,54
1,47,399,55
1,48,398,56
1,49,397,57
1,50,396,58
