drone_id,step,x,y
1,0,494,68
1,1,493,69
1,2,492,70
1,3,491,71
1,4,490,72
1,5,489,73
1,6,488,74
1,7,487,75
1,8,486,76
1,9,485,77
1,10,484,78
1,11,483,79
1,12,482,80
1,13,481,81
1,14,480,82
1,15,479,83
1,16,478,84
1,17,477,85
1,18,476,86
1,19,475,87
1,20,474,88
1,21,473,89
1,22,472,90
1,23,471,91
1,24,470,92
1,25,469,93
1,26,468,94
1,27,467,95
1,28,466,96
1,29,465,97
1,30,464,98
1,31,463,99
1,32,462,98
1,33,461,97
1,34,460,96
1,35,459,95
1,36,458,94
1,37,457,93
1,38,456,92
1,39,455,91
1,40,454,90
1,41,453,89
1,42,452,88
1,43,451,87
1,44,450,86
1,45,449,85
1,46,448,84
1,47,447,83
1,48,446,82
1,49,445,81
1,50,444,80
