drone_id,step,x,y
6,0,110,50
6,1,111,50
6,2,112,50
6,3,113,50
6,4,114,50
6,5,115,50
6,6,116,50
6,7,117,50
6,8,118,50
6,9,119,50
6,10,120,50
6,11,121,50
6,12,122,50
6,13,123,50
6,14,124,50
6,15,125,50
6,16,126,50
6,17,127,50
6,18,128,50
6,19,129,50
6,20,130,50
6,21,131,50
6,22,132,50
6,23,133,50
6,24,134,50
6,25,135,50
6,26,136,50
6,27,137,50
6,28,138,50
6,29,139,50
6,30,140,50
6,31,141,50
6,32,142,50
6,33,143,50
6,34,144,50
6,35,145,50
6,36,146,50
6,37,147,50
6,38,148,50
6,39,149,50
6,40,150,50
6,41,151,50
6,42,152,50
6,43,153,50
6,44,154,50
6,45,155,50
6,46,156,50
6,47,157,50
6,48,158,50
6,49,159,50
6,50,160,50
