drone_id,step,x,y
5,0,400,75
5,1,401,74
5,2,402,73
5,3,403,72
5,4,404,71
5,5,405,70
5,6,406,69
5,7,407,68
5,8,408,67
5,9,409,66
5,10,410,65
5,11,411,64
5,12,412,63
5,13,413,62
5,14,414,61
5,15,414,60
5,16,414,59
5,17,414,58
5,18,414,57
5,19,414,56
5,20,414,55
5,21,414,54
5,22,414,53
5,23,414,52
5,24,414,51
5,25,414,50
5,26,414,49
5,27,414,48
5,28,414,47
5,29,414,46
5,30,414,45
5,31,414,44
5,32,414,43
5,33,414,42
5,34,414,41
5,35,414,40
5,36,414,39
5,37,414,38
5,38,414,37
5,39,414,36
5,40,414,35
5,41,414,34
5,42,414,33
5,43,414,32
5,44,414,31
5,45,414,30
5,46,414,29
5,47,414,28
5,48,414,27
5,49,414,26
5,50,414,25
