drone_id,step,x,y
4,0,517,64
4,1,518,63
4,2,519,62
4,3,520,61
4,4,521,60
4,5,522,59
4,6,523,58
4,7,524,57
4,8,525,56
4,9,526,55
4,10,527,54
4,11,528,53
4,12,529,52
4,13,530,51
4,14,531,50
4,15,532,49
4,16,533,48
4,17,534,47
4,18,535,46
4,19,536,45
4,20,537,44
4,21,538,43
4,22,539,42
4,23,540,41
4,24,541,40
4,25,542,39
4,26,543,38
4,27,544,37
4,28,545,36
4,29,546,35
4,30,547,34
4,31,548,33
4,32,549,32
4,33,548,31
4,34,547,30
4,35,546,29
4,36,545,28
4,37,544,27
4,38,543,26
4,39,542,25
4,40,541,24
4,41,540,23
4,42,539,22
4,43,538,21
4,44,537,20
4,45,536,19
4,46,535,18
4,47,534,17
4,48,533,16
4,49,532,15
4,50,531,14
